building_id,sensor_id,timestamp,total_kwh,hvac_kwh,lighting_kwh,plug_load_kwh,other_kwh,outdoor_temp_c,occupancy_count
BLD-HQ-01,MAIN-METER-01,2025-12-23 10:00:00,371.23,153.86,75.98,92.87,55.85,20.18,6
BLD-HQ-01,MAIN-METER-01,2025-12-23 10:15:00,370.99,155.84,72.89,90.12,54.69,20.1,4
BLD-HQ-01,MAIN-METER-01,2025-12-23 10:30:00,370.23,144.39,74.75,90.8,55.61,20.12,2
BLD-HQ-01,MAIN-METER-01,2025-12-23 10:45:00,369.46,144.84,74.36,90.34,54.07,20.15,3
BLD-HQ-01,MAIN-METER-01,2025-12-23 11:00:00,368.69,152.06,69.94,98.93,57.48,20.18,7
BLD-HQ-01,MAIN-METER-01,2025-12-23 11:15:00,367.92,144.97,71.23,91.17,56.24,20.2,6
BLD-HQ-01,MAIN-METER-01,2025-12-23 11:30:00,366.3,146.83,75.5,91.28,54.2,20.18,7
BLD-HQ-01,MAIN-METER-01,2025-12-23 11:45:00,364.68,146.61,74.71,87.62,56.31,20.15,7
BLD-HQ-01,MAIN-METER-01,2025-12-23 12:00:00,363.06,145.11,77.14,88.42,55.84,20.12,7
BLD-HQ-01,MAIN-METER-01,2025-12-23 12:15:00,361.44,148.07,73.05,91.42,55.8,20.1,6
BLD-HQ-01,MAIN-METER-01,2025-12-23 12:30:00,358.86,142.9,69.35,89.59,55.69,20.28,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 12:45:00,356.29,138.08,68.64,85.84,55.1,20.45,6
BLD-HQ-01,MAIN-METER-01,2025-12-23 13:00:00,353.71,148.17,72.39,86.92,53.64,20.62,6
BLD-HQ-01,MAIN-METER-01,2025-12-23 13:15:00,351.14,137.25,71.25,89.65,51.75,20.8,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 13:30:00,347.19,134.72,72.5,84.98,54.43,20.72,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 13:45:00,343.24,140.41,67.85,85.31,51.31,20.65,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 14:00:00,339.29,133.84,68.24,81.77,51.75,20.58,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 14:15:00,335.34,133.99,66.53,83.11,50.82,20.5,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 14:30:00,331.1,138.29,66.97,83.22,48.9,20.52,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 14:45:00,326.87,135.75,63.57,78.77,49.54,20.55,8
BLD-HQ-01,MAIN-METER-01,2025-12-23 15:00:00,322.64,125.48,68.98,88.73,44.08,20.58,6
BLD-HQ-01,MAIN-METER-01,2025-12-23 15:15:00,318.4,124.89,61.68,81.62,49.32,20.6,4
BLD-HQ-01,MAIN-METER-01,2025-12-23 15:30:00,314.58,126.34,61.96,80.86,46.88,20.38,3
BLD-HQ-01,MAIN-METER-01,2025-12-23 15:45:00,310.75,127.22,61.31,76.32,47.52,20.15,3
BLD-HQ-01,MAIN-METER-01,2025-12-23 16:00:00,306.92,124.52,60.07,78.98,45.15,19.92,1
BLD-HQ-01,MAIN-METER-01,2025-12-23 16:15:00,303.09,121.95,61.23,79.06,45.29,19.7,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 16:30:00,300.47,121.37,57.47,75.72,46.69,19.42,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 16:45:00,297.84,121.08,59.04,76.34,45.53,19.15,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 17:00:00,295.22,123.3,58.77,71.28,46.32,18.88,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 17:15:00,292.6,115.81,53.54,74.61,42.58,18.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 17:30:00,290.89,114.1,59.53,75.07,45.55,18.35,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 17:45:00,289.17,113.17,55.3,74.26,44.09,18.1,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 18:00:00,287.46,119.01,57.6,71.25,45.54,17.85,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 18:15:00,285.75,114.31,58.74,73.21,44.48,17.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 18:30:00,285.34,113.69,60.06,68.45,43.3,17.35,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 18:45:00,284.92,107.2,56.47,73.12,41.57,17.1,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 19:00:00,284.51,110.85,52.63,70.17,43.48,16.85,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 19:15:00,284.09,105.96,58.4,67.22,41.08,16.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 19:30:00,284.89,113.86,55.3,70.04,43.61,16.42,1
BLD-HQ-01,MAIN-METER-01,2025-12-23 19:45:00,285.69,110.65,56.09,71.26,42.21,16.25,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 20:00:00,286.49,113.52,58.16,71.15,43.1,16.08,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 20:15:00,287.29,118.1,57.52,72.78,42.74,15.9,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 20:30:00,288.81,114.0,55.19,70.03,44.8,16.23,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 20:45:00,290.34,116.54,53.41,75.01,44.09,16.55,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 21:00:00,291.87,121.93,58.61,68.04,42.52,16.88,1
BLD-HQ-01,MAIN-METER-01,2025-12-23 21:15:00,293.39,111.87,57.25,71.13,45.14,17.2,1
BLD-HQ-01,MAIN-METER-01,2025-12-23 21:30:00,295.83,115.8,57.88,74.72,44.34,17.35,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 21:45:00,298.26,119.91,59.77,72.64,46.6,17.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 22:00:00,300.69,115.39,59.54,73.25,45.11,17.65,1
BLD-HQ-01,MAIN-METER-01,2025-12-23 22:15:00,303.12,120.13,60.51,75.75,47.05,17.8,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 22:30:00,305.67,123.11,60.27,74.66,46.11,18.12,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 22:45:00,308.21,124.42,65.4,81.16,45.91,18.45,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 23:00:00,310.75,131.23,62.55,75.68,44.61,18.78,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 23:15:00,313.3,125.04,60.76,78.25,45.45,19.1,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 23:30:00,315.67,124.99,64.4,78.52,46.56,19.45,0
BLD-HQ-01,MAIN-METER-01,2025-12-23 23:45:00,318.05,128.66,61.79,80.42,46.43,19.8,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 00:00:00,320.42,134.05,66.53,84.63,46.88,20.15,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 00:15:00,322.79,133.0,65.85,77.98,48.95,20.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 00:30:00,325.6,136.06,63.47,84.39,48.36,20.75,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 00:45:00,328.41,131.9,66.51,83.31,44.06,21.0,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 01:00:00,331.21,132.29,65.43,78.7,46.22,21.25,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 01:15:00,334.02,131.32,66.33,80.83,49.57,21.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 01:30:00,334.95,129.0,67.55,84.7,50.71,21.65,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 01:45:00,335.88,131.1,67.04,87.06,51.89,21.8,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 02:00:00,336.81,125.97,67.24,85.07,50.13,21.95,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 02:15:00,337.74,139.05,68.91,85.3,49.41,22.1,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 02:30:00,336.93,136.51,65.42,86.07,50.63,22.35,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 02:45:00,336.11,131.65,67.47,84.56,51.47,22.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 03:00:00,335.29,138.4,65.91,82.31,48.72,22.85,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 03:15:00,334.47,135.19,66.84,84.73,51.35,23.1,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 03:30:00,332.59,138.33,66.83,79.29,47.6,23.2,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 03:45:00,330.7,132.39,67.16,82.43,49.27,23.3,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 04:00:00,328.82,126.87,66.43,83.96,49.58,23.4,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 04:15:00,326.94,133.29,65.06,85.69,48.82,23.5,1
BLD-HQ-01,MAIN-METER-01,2025-12-24 04:30:00,324.86,132.76,62.89,86.67,47.48,23.5,1
BLD-HQ-01,MAIN-METER-01,2025-12-24 04:45:00,322.78,132.51,64.25,79.64,47.9,23.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 05:00:00,320.7,125.93,64.08,80.05,47.72,23.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 05:15:00,318.62,131.0,63.88,75.88,46.75,23.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 05:30:00,317.9,120.1,60.33,74.91,45.31,23.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 05:45:00,317.19,125.51,63.94,77.52,46.51,23.5,3
BLD-HQ-01,MAIN-METER-01,2025-12-24 06:00:00,316.47,118.43,63.16,78.71,49.07,23.5,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 06:15:00,315.75,123.72,66.22,80.75,49.38,23.5,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 06:30:00,315.7,125.52,63.12,75.89,46.96,23.55,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 06:45:00,315.65,129.11,64.16,79.83,50.45,23.6,8
BLD-HQ-01,MAIN-METER-01,2025-12-24 07:00:00,315.6,121.65,65.75,76.32,45.13,23.65,8
BLD-HQ-01,MAIN-METER-01,2025-12-24 07:15:00,315.55,131.96,58.1,80.06,47.26,23.7,8
BLD-HQ-01,MAIN-METER-01,2025-12-24 07:30:00,318.32,128.38,60.06,78.62,45.75,23.55,8
BLD-HQ-01,MAIN-METER-01,2025-12-24 07:45:00,321.1,125.74,62.33,81.15,46.97,23.4,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 08:00:00,323.88,131.3,66.46,77.84,50.57,23.25,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 08:15:00,326.65,133.08,64.2,80.81,50.6,23.1,8
BLD-HQ-01,MAIN-METER-01,2025-12-24 08:30:00,332.02,132.23,67.22,78.73,50.67,22.92,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 08:45:00,337.38,135.01,70.62,84.6,52.24,22.75,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 09:00:00,342.75,136.44,70.06,86.32,51.32,22.58,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 09:15:00,348.11,137.88,68.93,86.78,52.67,22.4,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 09:30:00,348.9,137.2,68.75,89.6,52.14,21.92,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 09:45:00,349.68,139.77,68.98,86.21,53.75,21.45,6
BLD-HQ-01,MAIN-METER-01,2025-12-24 10:00:00,350.47,133.53,70.31,88.33,50.55,20.98,6
BLD-HQ-01,MAIN-METER-01,2025-12-24 10:15:00,351.26,144.41,66.76,85.77,51.58,20.5,5
BLD-HQ-01,MAIN-METER-01,2025-12-24 10:30:00,350.61,140.69,71.21,84.62,54.72,19.95,2
BLD-HQ-01,MAIN-METER-01,2025-12-24 10:45:00,349.96,144.26,70.17,87.48,52.82,19.4,3
BLD-HQ-01,MAIN-METER-01,2025-12-24 11:00:00,349.31,140.28,71.83,88.17,54.48,18.85,6
BLD-HQ-01,MAIN-METER-01,2025-12-24 11:15:00,348.66,135.56,74.12,91.33,53.09,18.3,6
BLD-HQ-01,MAIN-METER-01,2025-12-24 11:30:00,348.38,140.92,72.76,88.65,54.03,18.05,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 11:45:00,348.09,134.97,67.0,88.97,51.39,17.8,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 12:00:00,347.8,142.11,68.86,91.34,52.76,17.55,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 12:15:00,347.51,144.5,68.19,83.79,53.51,17.3,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 12:30:00,345.29,140.89,71.62,83.35,54.08,17.32,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 12:45:00,343.07,141.74,67.22,85.59,51.03,17.35,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 13:00:00,340.85,132.46,65.74,83.39,50.88,17.38,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 13:15:00,338.63,131.15,65.73,85.25,50.89,17.4,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 13:30:00,334.95,128.85,65.46,85.88,49.39,17.25,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 13:45:00,331.28,145.29,72.25,84.66,49.47,17.1,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 14:00:00,327.6,133.16,68.31,83.54,47.89,16.95,7
BLD-HQ-01,MAIN-METER-01,2025-12-24 14:15:00,323.93,132.33,65.42,80.13,48.73,16.8,9
BLD-HQ-01,MAIN-METER-01,2025-12-24 14:30:00,319.89,131.51,64.54,76.41,47.38,16.77,8
BLD-HQ-01,MAIN-METER-01,2025-12-24 14:45:00,315.86,122.02,65.27,76.57,45.72,16.75,8
BLD-HQ-01,MAIN-METER-01,2025-12-24 15:00:00,311.82,131.79,65.12,76.56,47.77,16.73,6
BLD-HQ-01,MAIN-METER-01,2025-12-24 15:15:00,307.78,123.27,58.8,82.84,45.79,16.7,3
BLD-HQ-01,MAIN-METER-01,2025-12-24 15:30:00,305.64,119.76,59.67,74.1,45.49,16.6,3
BLD-HQ-01,MAIN-METER-01,2025-12-24 15:45:00,303.49,111.7,61.75,76.26,43.52,16.5,3
BLD-HQ-01,MAIN-METER-01,2025-12-24 16:00:00,301.34,117.02,60.65,73.82,45.62,16.4,3
BLD-HQ-01,MAIN-METER-01,2025-12-24 16:15:00,299.19,122.62,59.72,75.75,46.43,16.3,1
BLD-HQ-01,MAIN-METER-01,2025-12-24 16:30:00,297.24,119.27,63.37,71.67,45.39,16.12,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 16:45:00,295.28,115.61,59.94,70.31,44.41,15.95,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 17:00:00,293.33,120.73,60.29,73.73,42.0,15.78,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 17:15:00,291.37,112.85,60.7,73.36,40.8,15.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 17:30:00,290.76,114.01,59.61,72.27,44.52,15.58,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 17:45:00,290.15,118.8,56.54,69.41,43.97,15.55,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 18:00:00,289.54,110.22,58.58,74.9,42.57,15.52,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 18:15:00,288.93,113.6,58.22,68.47,45.15,15.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 18:30:00,289.09,120.21,57.22,71.14,43.4,15.02,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 18:45:00,289.26,114.38,54.11,78.96,43.51,14.55,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 19:00:00,289.42,117.41,56.21,72.04,42.26,14.08,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 19:15:00,289.59,111.98,59.49,72.58,45.47,13.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 19:30:00,290.54,118.43,55.43,76.93,44.4,13.68,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 19:45:00,291.5,115.9,58.49,72.77,44.33,13.75,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 20:00:00,292.46,115.84,55.23,75.43,43.4,13.82,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 20:15:00,293.41,128.68,56.96,71.62,43.76,13.9,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 20:30:00,295.32,112.53,56.68,72.2,46.72,14.02,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 20:45:00,297.22,118.42,58.93,75.64,43.97,14.15,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 21:00:00,299.13,127.41,59.45,76.77,44.64,14.28,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 21:15:00,301.04,118.08,55.96,70.96,43.42,14.4,1
BLD-HQ-01,MAIN-METER-01,2025-12-24 21:30:00,303.8,121.83,58.14,79.11,45.32,14.08,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 21:45:00,306.57,121.32,60.74,71.52,45.17,13.75,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 22:00:00,309.33,116.85,66.18,80.85,45.91,13.42,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 22:15:00,312.1,123.47,65.46,75.46,46.97,13.1,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 22:30:00,314.44,126.33,60.4,79.16,48.3,13.55,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 22:45:00,316.78,122.96,62.3,77.92,46.79,14.0,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 23:00:00,319.12,127.72,59.4,82.22,44.61,14.45,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 23:15:00,321.47,130.85,65.5,79.33,46.62,14.9,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 23:30:00,323.4,131.12,68.51,77.29,48.0,15.22,0
BLD-HQ-01,MAIN-METER-01,2025-12-24 23:45:00,325.33,131.22,65.8,85.14,49.71,15.55,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 00:00:00,327.27,128.21,64.6,83.6,47.61,15.88,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 00:15:00,329.2,130.62,66.13,82.0,49.48,16.2,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 00:30:00,330.07,137.95,67.61,81.44,49.91,16.12,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 00:45:00,330.93,137.65,66.41,81.47,47.82,16.05,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 01:00:00,331.79,133.34,65.29,81.7,48.68,15.98,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 01:15:00,332.66,133.22,68.4,83.19,48.42,15.9,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 01:30:00,334.0,128.22,66.52,82.9,48.47,16.15,1
BLD-HQ-01,MAIN-METER-01,2025-12-25 01:45:00,335.35,138.05,68.1,84.79,50.85,16.4,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 02:00:00,336.69,132.84,67.66,85.43,49.93,16.65,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 02:15:00,338.04,136.23,69.68,86.07,52.33,16.9,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 02:30:00,338.48,139.88,68.75,83.35,51.79,16.88,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 02:45:00,338.93,134.88,68.19,88.0,53.72,16.85,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 03:00:00,339.37,136.3,64.36,81.38,49.06,16.82,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 03:15:00,339.82,144.86,69.66,80.53,52.74,16.8,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 03:30:00,340.05,140.67,68.69,88.04,51.05,17.2,1
BLD-HQ-01,MAIN-METER-01,2025-12-25 03:45:00,340.29,138.9,69.63,87.48,48.14,17.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 04:00:00,340.52,139.13,68.89,84.54,52.89,18.0,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 04:15:00,340.75,141.45,69.73,82.41,50.54,18.4,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 04:30:00,341.28,133.73,67.76,83.6,49.02,18.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 04:45:00,341.8,137.24,65.34,82.41,50.8,18.6,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 05:00:00,342.33,140.8,70.05,82.85,51.81,18.7,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 05:15:00,342.86,138.07,67.47,84.88,50.4,18.8,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 05:30:00,343.61,138.32,67.79,86.49,50.05,18.62,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 05:45:00,344.37,133.89,70.71,85.04,51.71,18.45,3
BLD-HQ-01,MAIN-METER-01,2025-12-25 06:00:00,345.13,140.38,68.59,85.49,52.32,18.28,6
BLD-HQ-01,MAIN-METER-01,2025-12-25 06:15:00,345.88,140.38,70.19,87.05,51.38,18.1,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 06:30:00,346.81,134.98,71.19,86.77,52.39,18.28,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 06:45:00,347.73,135.15,69.65,83.75,52.75,18.45,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 07:00:00,348.66,132.51,71.32,88.69,55.57,18.62,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 07:15:00,349.59,140.49,69.28,86.69,52.5,18.8,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 07:30:00,352.9,139.36,72.2,89.45,53.88,18.82,9
BLD-HQ-01,MAIN-METER-01,2025-12-25 07:45:00,356.21,142.07,69.38,89.01,55.57,18.85,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 08:00:00,359.52,137.62,71.62,90.43,52.73,18.88,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 08:15:00,362.83,141.05,75.18,86.9,54.97,18.9,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 08:30:00,368.92,149.9,68.95,95.04,55.44,18.77,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 08:45:00,375.01,151.3,73.36,94.5,56.65,18.65,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 09:00:00,381.1,145.73,77.57,91.75,59.03,18.52,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 09:15:00,387.19,154.73,74.77,100.19,55.72,18.4,6
BLD-HQ-01,MAIN-METER-01,2025-12-25 09:30:00,387.29,152.29,77.74,100.17,59.38,18.08,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 09:45:00,387.4,157.67,75.73,100.0,59.06,17.75,5
BLD-HQ-01,MAIN-METER-01,2025-12-25 10:00:00,387.5,149.91,80.77,94.29,57.09,17.42,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 10:15:00,387.61,159.1,76.99,93.89,62.79,17.1,5
BLD-HQ-01,MAIN-METER-01,2025-12-25 10:30:00,385.96,149.41,78.26,92.69,56.81,16.53,2
BLD-HQ-01,MAIN-METER-01,2025-12-25 10:45:00,384.31,152.89,77.44,96.61,58.26,15.95,2
BLD-HQ-01,MAIN-METER-01,2025-12-25 11:00:00,382.66,143.63,76.04,93.07,55.33,15.38,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 11:15:00,381.01,153.38,73.26,97.22,55.77,14.8,6
BLD-HQ-01,MAIN-METER-01,2025-12-25 11:30:00,379.0,151.71,75.08,95.38,56.27,14.3,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 11:45:00,376.99,152.01,73.74,92.72,55.81,13.8,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 12:00:00,374.98,154.31,73.17,91.93,56.33,13.3,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 12:15:00,372.97,148.61,72.24,99.53,58.44,12.8,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 12:30:00,370.61,148.94,75.77,92.23,57.83,12.73,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 12:45:00,368.26,150.5,74.22,95.62,57.71,12.65,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 13:00:00,365.9,151.98,73.02,90.14,53.44,12.58,7
BLD-HQ-01,MAIN-METER-01,2025-12-25 13:15:00,363.55,137.1,71.5,92.93,55.09,12.5,9
BLD-HQ-01,MAIN-METER-01,2025-12-25 13:30:00,360.92,136.05,69.79,91.64,55.15,12.58,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 13:45:00,358.3,140.9,73.5,90.77,53.01,12.65,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 14:00:00,355.67,138.57,71.81,96.22,52.97,12.73,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 14:15:00,353.04,137.86,71.95,85.92,53.67,12.8,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 14:30:00,350.59,139.73,71.85,85.88,53.49,12.5,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 14:45:00,348.14,135.7,68.0,86.79,52.81,12.2,8
BLD-HQ-01,MAIN-METER-01,2025-12-25 15:00:00,345.68,144.73,73.03,84.36,52.65,11.9,6
BLD-HQ-01,MAIN-METER-01,2025-12-25 15:15:00,343.23,135.92,66.83,80.58,50.76,11.6,4
BLD-HQ-01,MAIN-METER-01,2025-12-25 15:30:00,340.88,133.38,68.21,82.34,52.55,11.52,3
BLD-HQ-01,MAIN-METER-01,2025-12-25 15:45:00,338.52,133.23,69.87,86.69,49.74,11.45,3
BLD-HQ-01,MAIN-METER-01,2025-12-25 16:00:00,336.16,131.86,67.31,84.45,49.76,11.38,3
BLD-HQ-01,MAIN-METER-01,2025-12-25 16:15:00,333.81,137.89,66.71,78.41,49.83,11.3,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 16:30:00,332.33,133.56,65.42,81.77,48.17,11.18,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 16:45:00,330.86,126.18,64.23,83.41,49.87,11.05,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 17:00:00,329.39,130.89,64.35,84.7,47.55,10.92,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 17:15:00,327.91,134.6,69.27,81.27,50.43,10.8,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 17:30:00,326.76,133.79,67.05,81.06,48.29,10.48,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 17:45:00,325.61,128.65,59.48,81.19,49.53,10.15,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 18:00:00,324.46,128.83,68.35,80.19,48.64,9.82,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 18:15:00,323.31,127.67,62.44,82.48,50.38,9.5,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 18:30:00,323.15,129.09,63.08,80.06,48.12,9.65,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 18:45:00,323.0,124.65,62.25,79.54,48.66,9.8,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 19:00:00,322.84,130.34,64.02,82.05,47.84,9.95,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 19:15:00,322.69,137.02,66.84,79.59,49.26,10.1,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 19:30:00,323.41,132.04,62.25,78.14,46.31,10.25,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 19:45:00,324.13,128.84,61.22,84.36,48.84,10.4,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 20:00:00,324.85,123.95,66.24,79.77,49.64,10.55,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 20:15:00,325.57,129.48,68.53,79.46,50.19,10.7,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 20:30:00,327.39,128.96,63.81,79.47,50.3,10.92,0
BLD-HQ-01,MAIN-METER-01,2025-12-25 20:45:00,329.2,129.66,64.64,83.06,51.31,11.15,0
