event_id,access_point_id,access_point_name,zone_id,risk_level,employee_id,timestamp,access_granted,is_anomaly,anomaly_type
EVT-0037685,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0146,2026-08-10 16:10:28,True,False,
EVT-0037682,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0059,2026-08-10 16:10:56,True,False,
EVT-0015040,AP-01,Main Entrance,ZN-06,low,EMP-0139,2026-08-10 16:11:17,True,False,
EVT-0073721,AP-05,Executive Wing Door,ZN-08,medium,EMP-0151,2026-08-10 16:11:18,True,False,
EVT-0015043,AP-01,Main Entrance,ZN-06,low,EMP-0028,2026-08-10 16:11:43,True,False,
EVT-0015046,AP-01,Main Entrance,ZN-06,low,EMP-0159,2026-08-10 16:12:06,True,False,
EVT-0015041,AP-01,Main Entrance,ZN-06,low,EMP-0199,2026-08-10 16:12:13,True,False,
EVT-0015049,AP-01,Main Entrance,ZN-06,low,EMP-0013,2026-08-10 16:12:15,True,False,
EVT-0015044,AP-01,Main Entrance,ZN-06,low,EMP-0010,2026-08-10 16:12:28,True,False,
EVT-0060461,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0068,2026-08-10 16:12:33,True,False,
EVT-0015045,AP-01,Main Entrance,ZN-06,low,EMP-0211,2026-08-10 16:13:01,True,False,
EVT-0060462,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0080,2026-08-10 16:14:07,True,False,
EVT-0015047,AP-01,Main Entrance,ZN-06,low,EMP-0052,2026-08-10 16:14:17,True,False,
EVT-0060463,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0132,2026-08-10 16:14:54,True,False,
EVT-0060466,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0019,2026-08-10 16:15:20,True,False,
EVT-0015051,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-08-10 16:15:36,True,False,
EVT-0060464,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0001,2026-08-10 16:15:54,True,False,
EVT-0073723,AP-05,Executive Wing Door,ZN-08,medium,EMP-0205,2026-08-10 16:16:07,True,False,
EVT-0015050,AP-01,Main Entrance,ZN-06,low,EMP-0139,2026-08-10 16:16:20,True,False,
EVT-0086293,AP-07,Emergency Exit - East,,medium,EMP-0208,2026-08-10 16:16:31,True,False,
EVT-0037688,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0020,2026-08-10 16:17:33,True,False,
EVT-0037687,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0122,2026-08-10 16:17:52,True,False,
EVT-0086296,AP-07,Emergency Exit - East,,medium,EMP-0023,2026-08-10 16:18:02,True,False,
EVT-0073722,AP-05,Executive Wing Door,ZN-08,medium,EMP-0142,2026-08-10 16:18:22,True,False,
EVT-0037686,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0050,2026-08-10 16:18:51,True,False,
EVT-0060467,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0195,2026-08-10 16:19:32,True,False,
EVT-0086294,AP-07,Emergency Exit - East,,medium,EMP-0157,2026-08-10 16:19:44,True,False,
EVT-0086295,AP-07,Emergency Exit - East,,medium,EMP-0114,2026-08-10 16:19:49,True,False,
EVT-0060465,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0008,2026-08-10 16:19:49,True,False,
EVT-0015055,AP-01,Main Entrance,ZN-06,low,EMP-0072,2026-08-10 16:20:06,True,False,
EVT-0037694,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0076,2026-08-10 16:20:14,True,False,
EVT-0037696,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0122,2026-08-10 16:20:18,True,False,
EVT-0015053,AP-01,Main Entrance,ZN-06,low,EMP-0171,2026-08-10 16:20:38,True,False,
EVT-0037695,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0040,2026-08-10 16:21:10,True,False,
EVT-0086298,AP-07,Emergency Exit - East,,medium,EMP-0043,2026-08-10 16:21:17,True,False,
EVT-0060469,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0111,2026-08-10 16:21:27,True,False,
EVT-0015052,AP-01,Main Entrance,ZN-06,low,EMP-0093,2026-08-10 16:21:45,True,False,
EVT-0037690,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0131,2026-08-10 16:21:52,True,False,
EVT-0086297,AP-07,Emergency Exit - East,,medium,EMP-0200,2026-08-10 16:22:08,True,False,
EVT-0060468,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0101,2026-08-10 16:22:34,True,False,
EVT-0015056,AP-01,Main Entrance,ZN-06,low,EMP-0012,2026-08-10 16:23:07,True,False,
EVT-0015054,AP-01,Main Entrance,ZN-06,low,EMP-0039,2026-08-10 16:23:24,True,False,
EVT-0037692,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0183,2026-08-10 16:23:28,True,False,
EVT-0015057,AP-01,Main Entrance,ZN-06,low,EMP-0028,2026-08-10 16:24:27,True,False,
EVT-0037691,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0202,2026-08-10 16:24:34,True,False,
EVT-0080036,AP-06,Loading Dock,,medium,EMP-0131,2026-08-10 16:24:38,True,False,
EVT-0037689,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0178,2026-08-10 16:24:46,True,False,
EVT-0037693,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0178,2026-08-10 16:24:54,True,False,
EVT-0037700,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0009,2026-08-10 16:25:26,True,False,
EVT-0037699,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0059,2026-08-10 16:25:50,True,False,
EVT-0015062,AP-01,Main Entrance,ZN-06,low,EMP-0080,2026-08-10 16:26:31,True,False,
EVT-0015060,AP-01,Main Entrance,ZN-06,low,EMP-0124,2026-08-10 16:27:10,True,False,
EVT-0060471,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0161,2026-08-10 16:27:44,True,False,
EVT-0037697,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0137,2026-08-10 16:28:08,True,False,
EVT-0015058,AP-01,Main Entrance,ZN-06,low,EMP-0066,2026-08-10 16:28:20,True,False,
EVT-0060470,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0218,2026-08-10 16:28:28,True,False,
EVT-0015061,AP-01,Main Entrance,ZN-06,low,EMP-0219,2026-08-10 16:28:37,True,False,
EVT-0037698,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0103,2026-08-10 16:28:41,True,False,
EVT-0060472,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0138,2026-08-10 16:28:45,True,False,
EVT-0015059,AP-01,Main Entrance,ZN-06,low,EMP-0148,2026-08-10 16:29:34,True,False,
EVT-0015063,AP-01,Main Entrance,ZN-06,low,EMP-0188,2026-08-10 16:30:23,True,False,
EVT-0069068,AP-04,Server Room Door,ZN-07,high,EMP-0100,2026-08-10 16:30:45,True,True,unauthorized_restricted_zone_access
EVT-0069069,AP-04,Server Room Door,ZN-07,high,EMP-0111,2026-08-10 16:31:45,False,True,unauthorized_restricted_zone_access
EVT-0015064,AP-01,Main Entrance,ZN-06,low,EMP-0214,2026-08-10 16:31:54,True,False,
EVT-0037703,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0017,2026-08-10 16:32:00,True,False,
EVT-0060473,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0066,2026-08-10 16:32:07,True,False,
EVT-0086299,AP-07,Emergency Exit - East,,medium,EMP-0165,2026-08-10 16:32:26,True,False,
EVT-0080037,AP-06,Loading Dock,,medium,EMP-0089,2026-08-10 16:32:29,True,False,
EVT-0060475,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0086,2026-08-10 16:32:39,True,False,
EVT-0037701,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0195,2026-08-10 16:33:28,True,False,
EVT-0060474,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0070,2026-08-10 16:34:40,True,False,
EVT-0037702,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0038,2026-08-10 16:34:51,True,False,
EVT-0060479,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0152,2026-08-10 16:35:08,True,False,
EVT-0037704,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0175,2026-08-10 16:37:26,True,False,
EVT-0060480,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0045,2026-08-10 16:37:29,True,False,
EVT-0073724,AP-05,Executive Wing Door,ZN-08,medium,EMP-0016,2026-08-10 16:37:39,True,False,
EVT-0060476,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0041,2026-08-10 16:38:01,False,False,
EVT-0015065,AP-01,Main Entrance,ZN-06,low,EMP-0121,2026-08-10 16:38:09,True,False,
EVT-0060478,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0013,2026-08-10 16:38:30,True,False,
EVT-0060477,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0013,2026-08-10 16:38:53,True,False,
EVT-0037707,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0073,2026-08-10 16:40:14,True,False,
EVT-0037706,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0123,2026-08-10 16:40:51,False,False,
EVT-0037708,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0220,2026-08-10 16:41:07,True,False,
EVT-0015067,AP-01,Main Entrance,ZN-06,low,EMP-0134,2026-08-10 16:41:44,True,False,
EVT-0086300,AP-07,Emergency Exit - East,,medium,EMP-0175,2026-08-10 16:42:07,True,False,
EVT-0080038,AP-06,Loading Dock,,medium,EMP-0049,2026-08-10 16:42:35,True,False,
EVT-0060481,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0211,2026-08-10 16:43:33,True,False,
EVT-0037705,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0060,2026-08-10 16:44:34,True,False,
EVT-0015068,AP-01,Main Entrance,ZN-06,low,EMP-0129,2026-08-10 16:44:38,True,False,
EVT-0015066,AP-01,Main Entrance,ZN-06,low,EMP-0139,2026-08-10 16:44:47,True,False,
EVT-0060482,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0166,2026-08-10 16:46:53,True,False,
EVT-0015071,AP-01,Main Entrance,ZN-06,low,EMP-0138,2026-08-10 16:47:22,True,False,
EVT-0086301,AP-07,Emergency Exit - East,,medium,EMP-0135,2026-08-10 16:47:41,True,False,
EVT-0037709,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0159,2026-08-10 16:48:07,True,False,
EVT-0015069,AP-01,Main Entrance,ZN-06,low,EMP-0199,2026-08-10 16:48:12,True,False,
EVT-0060483,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0220,2026-08-10 16:49:03,True,False,
EVT-0060484,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0029,2026-08-10 16:49:10,True,False,
EVT-0037711,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0087,2026-08-10 16:49:18,True,False,
EVT-0015070,AP-01,Main Entrance,ZN-06,low,EMP-0046,2026-08-10 16:49:20,True,False,
EVT-0037710,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0023,2026-08-10 16:49:55,True,False,
EVT-0037716,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0095,2026-08-10 16:50:02,True,False,
EVT-0080040,AP-06,Loading Dock,,medium,EMP-0137,2026-08-10 16:50:12,True,False,
EVT-0015072,AP-01,Main Entrance,ZN-06,low,EMP-0075,2026-08-10 16:50:12,True,False,
EVT-0037712,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0095,2026-08-10 16:50:18,True,False,
EVT-0037715,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0109,2026-08-10 16:50:28,True,False,
EVT-0073726,AP-05,Executive Wing Door,ZN-08,medium,EMP-0027,2026-08-10 16:51:45,True,False,
EVT-0037714,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0065,2026-08-10 16:52:14,True,False,
EVT-0086302,AP-07,Emergency Exit - East,,medium,EMP-0130,2026-08-10 16:52:20,True,False,
EVT-0060485,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0102,2026-08-10 16:53:37,True,False,
EVT-0037718,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0110,2026-08-10 16:53:41,True,False,
EVT-0080039,AP-06,Loading Dock,,medium,EMP-0068,2026-08-10 16:53:45,True,False,
EVT-0073725,AP-05,Executive Wing Door,ZN-08,medium,EMP-0092,2026-08-10 16:53:47,True,False,
EVT-0037717,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0107,2026-08-10 16:54:09,True,False,
EVT-0037713,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0158,2026-08-10 16:54:40,True,False,
EVT-0015073,AP-01,Main Entrance,ZN-06,low,EMP-0183,2026-08-10 16:54:47,True,False,
EVT-0086304,AP-07,Emergency Exit - East,,medium,EMP-0200,2026-08-10 16:55:05,True,False,
EVT-0015075,AP-01,Main Entrance,ZN-06,low,EMP-0136,2026-08-10 16:55:25,True,False,
EVT-0080045,AP-06,Loading Dock,,medium,EMP-0064,2026-08-10 16:55:34,True,False,
EVT-0015074,AP-01,Main Entrance,ZN-06,low,EMP-0159,2026-08-10 16:55:58,True,False,
EVT-0037721,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0172,2026-08-10 16:56:11,True,False,
EVT-0037719,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0150,2026-08-10 16:56:16,True,False,
EVT-0015076,AP-01,Main Entrance,ZN-06,low,EMP-0013,2026-08-10 16:56:23,True,False,
EVT-0015077,AP-01,Main Entrance,ZN-06,low,EMP-0005,2026-08-10 16:57:24,True,False,
EVT-0080042,AP-06,Loading Dock,,medium,EMP-0178,2026-08-10 16:57:39,True,False,
EVT-0080043,AP-06,Loading Dock,,medium,EMP-0118,2026-08-10 16:57:56,True,False,
EVT-0080041,AP-06,Loading Dock,,medium,EMP-0026,2026-08-10 16:58:14,True,False,
EVT-0086303,AP-07,Emergency Exit - East,,medium,EMP-0158,2026-08-10 16:58:44,True,False,
EVT-0080044,AP-06,Loading Dock,,medium,EMP-0039,2026-08-10 16:58:49,True,False,
EVT-0037720,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0144,2026-08-10 16:59:18,True,False,
EVT-0073727,AP-05,Executive Wing Door,ZN-08,medium,EMP-0118,2026-08-10 16:59:44,True,False,
EVT-0037722,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0129,2026-08-10 17:00:17,True,False,
EVT-0060486,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0170,2026-08-10 17:00:22,True,False,
EVT-0015079,AP-01,Main Entrance,ZN-06,low,EMP-0181,2026-08-10 17:00:46,True,False,
EVT-0037726,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0125,2026-08-10 17:00:57,True,False,
EVT-0037725,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0057,2026-08-10 17:02:14,True,False,
EVT-0037724,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0061,2026-08-10 17:02:17,True,False,
EVT-0073728,AP-05,Executive Wing Door,ZN-08,medium,EMP-0204,2026-08-10 17:02:17,True,False,
EVT-0015078,AP-01,Main Entrance,ZN-06,low,EMP-0159,2026-08-10 17:02:29,True,False,
EVT-0060488,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0171,2026-08-10 17:03:05,True,False,
EVT-0060487,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0160,2026-08-10 17:03:38,True,False,
EVT-0037723,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-08-10 17:03:39,True,False,
EVT-0073729,AP-05,Executive Wing Door,ZN-08,medium,EMP-0130,2026-08-10 17:04:53,True,False,
EVT-0037728,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0135,2026-08-10 17:06:05,True,False,
EVT-0037727,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0151,2026-08-10 17:06:37,True,False,
EVT-0037729,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0161,2026-08-10 17:07:07,True,False,
EVT-0060489,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0028,2026-08-10 17:07:10,True,False,
EVT-0037731,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0172,2026-08-10 17:08:44,True,False,
EVT-0037732,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0189,2026-08-10 17:09:18,True,False,
EVT-0037730,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0212,2026-08-10 17:09:47,True,False,
EVT-0086305,AP-07,Emergency Exit - East,,medium,EMP-0142,2026-08-10 17:09:54,True,False,
EVT-0015080,AP-01,Main Entrance,ZN-06,low,EMP-0163,2026-08-10 17:10:18,True,False,
EVT-0060492,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0219,2026-08-10 17:11:23,True,False,
EVT-0060491,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0186,2026-08-10 17:11:29,True,False,
EVT-0015081,AP-01,Main Entrance,ZN-06,low,EMP-0065,2026-08-10 17:11:47,True,False,
EVT-0060490,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0053,2026-08-10 17:12:34,True,False,
EVT-0073731,AP-05,Executive Wing Door,ZN-08,medium,EMP-0049,2026-08-10 17:12:58,True,False,
EVT-0073730,AP-05,Executive Wing Door,ZN-08,medium,EMP-0159,2026-08-10 17:14:39,True,False,
EVT-0060495,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0055,2026-08-10 17:15:15,True,False,
EVT-0037736,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0116,2026-08-10 17:15:44,True,False,
EVT-0037733,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0115,2026-08-10 17:16:19,True,False,
EVT-0060496,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0022,2026-08-10 17:16:21,True,False,
EVT-0015083,AP-01,Main Entrance,ZN-06,low,EMP-0090,2026-08-10 17:16:43,True,False,
EVT-0037735,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0107,2026-08-10 17:16:45,True,False,
EVT-0015085,AP-01,Main Entrance,ZN-06,low,EMP-0120,2026-08-10 17:17:07,True,False,
EVT-0060494,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0147,2026-08-10 17:18:17,True,False,
EVT-0060493,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0156,2026-08-10 17:18:26,True,False,
EVT-0037737,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0024,2026-08-10 17:18:27,True,False,
EVT-0086306,AP-07,Emergency Exit - East,,medium,EMP-0106,2026-08-10 17:18:40,True,False,
EVT-0015082,AP-01,Main Entrance,ZN-06,low,EMP-0134,2026-08-10 17:18:48,True,False,
EVT-0037734,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0013,2026-08-10 17:19:15,True,False,
EVT-0073732,AP-05,Executive Wing Door,ZN-08,medium,EMP-0043,2026-08-10 17:19:59,True,False,
EVT-0015084,AP-01,Main Entrance,ZN-06,low,EMP-0069,2026-08-10 17:19:59,True,False,
EVT-0060497,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0047,2026-08-10 17:20:09,True,False,
EVT-0069070,AP-04,Server Room Door,ZN-07,high,EMP-0109,2026-08-10 17:20:13,True,True,unauthorized_restricted_zone_access
EVT-0080046,AP-06,Loading Dock,,medium,EMP-0072,2026-08-10 17:20:37,True,False,
EVT-0037739,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0129,2026-08-10 17:21:01,True,False,
EVT-0015089,AP-01,Main Entrance,ZN-06,low,EMP-0049,2026-08-10 17:21:07,True,False,
EVT-0015092,AP-01,Main Entrance,ZN-06,low,EMP-0059,2026-08-10 17:21:42,True,False,
EVT-0015088,AP-01,Main Entrance,ZN-06,low,EMP-0211,2026-08-10 17:21:50,True,False,
EVT-0015091,AP-01,Main Entrance,ZN-06,low,EMP-0062,2026-08-10 17:22:28,True,False,
EVT-0015087,AP-01,Main Entrance,ZN-06,low,EMP-0126,2026-08-10 17:22:42,True,False,
EVT-0015090,AP-01,Main Entrance,ZN-06,low,EMP-0220,2026-08-10 17:22:46,True,False,
EVT-0060498,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0109,2026-08-10 17:22:56,True,False,
EVT-0086307,AP-07,Emergency Exit - East,,medium,EMP-0031,2026-08-10 17:23:25,True,False,
EVT-0080047,AP-06,Loading Dock,,medium,EMP-0141,2026-08-10 17:23:26,True,False,
EVT-0037738,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0037,2026-08-10 17:24:45,True,False,
EVT-0015086,AP-01,Main Entrance,ZN-06,low,EMP-0157,2026-08-10 17:24:50,True,False,
EVT-0060499,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0036,2026-08-10 17:26:44,True,False,
EVT-0080048,AP-06,Loading Dock,,medium,EMP-0095,2026-08-10 17:26:55,True,False,
EVT-0037741,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0151,2026-08-10 17:27:15,True,False,
EVT-0060502,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0208,2026-08-10 17:27:20,True,False,
EVT-0086308,AP-07,Emergency Exit - East,,medium,EMP-0053,2026-08-10 17:27:20,True,False,
EVT-0060501,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0074,2026-08-10 17:27:38,True,False,
EVT-0037742,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0135,2026-08-10 17:28:26,False,False,
EVT-0015093,AP-01,Main Entrance,ZN-06,low,EMP-0158,2026-08-10 17:28:36,True,False,
EVT-0037743,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0218,2026-08-10 17:29:08,True,False,
EVT-0037740,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0059,2026-08-10 17:29:33,True,False,
EVT-0060500,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0070,2026-08-10 17:29:47,True,False,
EVT-0015094,AP-01,Main Entrance,ZN-06,low,EMP-0210,2026-08-10 17:30:17,True,False,
EVT-0037744,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0163,2026-08-10 17:31:28,True,False,
EVT-0060504,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0180,2026-08-10 17:32:00,True,False,
EVT-0060503,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0144,2026-08-10 17:34:05,True,False,
EVT-0037745,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0210,2026-08-10 17:34:20,True,False,
EVT-0060510,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0160,2026-08-10 17:35:33,True,False,
EVT-0080049,AP-06,Loading Dock,,medium,EMP-0127,2026-08-10 17:36:26,True,False,
EVT-0080050,AP-06,Loading Dock,,medium,EMP-0129,2026-08-10 17:36:29,True,False,
EVT-0060505,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0093,2026-08-10 17:36:56,True,False,
EVT-0037746,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0001,2026-08-10 17:37:16,True,False,
EVT-0060507,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0018,2026-08-10 17:37:31,True,False,
EVT-0037749,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0147,2026-08-10 17:37:47,True,False,
EVT-0060508,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0085,2026-08-10 17:38:10,True,False,
EVT-0015097,AP-01,Main Entrance,ZN-06,low,EMP-0065,2026-08-10 17:38:29,True,False,
EVT-0015095,AP-01,Main Entrance,ZN-06,low,EMP-0082,2026-08-10 17:38:34,True,False,
EVT-0037748,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0158,2026-08-10 17:38:35,True,False,
EVT-0060509,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0049,2026-08-10 17:38:41,True,False,
EVT-0037747,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0137,2026-08-10 17:39:11,True,False,
EVT-0015098,AP-01,Main Entrance,ZN-06,low,EMP-0071,2026-08-10 17:39:12,True,False,
EVT-0015096,AP-01,Main Entrance,ZN-06,low,EMP-0032,2026-08-10 17:39:19,True,False,
EVT-0060506,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0037,2026-08-10 17:39:25,True,False,
EVT-0060512,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0112,2026-08-10 17:40:23,True,False,
EVT-0037752,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0129,2026-08-10 17:40:41,True,False,
EVT-0037750,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0052,2026-08-10 17:41:01,False,False,
EVT-0037754,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0202,2026-08-10 17:41:22,True,False,
EVT-0060513,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0181,2026-08-10 17:41:22,True,False,
EVT-0037751,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0021,2026-08-10 17:41:58,True,False,
EVT-0037753,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0055,2026-08-10 17:42:37,True,False,
EVT-0015099,AP-01,Main Entrance,ZN-06,low,EMP-0093,2026-08-10 17:43:05,True,False,
EVT-0073733,AP-05,Executive Wing Door,ZN-08,medium,EMP-0138,2026-08-10 17:43:19,True,False,
EVT-0060511,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0158,2026-08-10 17:43:53,True,False,
EVT-0037755,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0186,2026-08-10 17:44:07,True,False,
EVT-0037757,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0102,2026-08-10 17:45:30,True,False,
EVT-0037756,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0010,2026-08-10 17:45:47,True,False,
EVT-0060518,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0120,2026-08-10 17:45:52,True,False,
EVT-0037759,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0211,2026-08-10 17:45:55,True,False,
EVT-0015102,AP-01,Main Entrance,ZN-06,low,EMP-0008,2026-08-10 17:46:14,True,False,
EVT-0060516,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0097,2026-08-10 17:47:06,True,False,
EVT-0015101,AP-01,Main Entrance,ZN-06,low,EMP-0197,2026-08-10 17:47:08,True,False,
EVT-0015100,AP-01,Main Entrance,ZN-06,low,EMP-0106,2026-08-10 17:47:12,True,False,
EVT-0037758,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0048,2026-08-10 17:47:58,True,False,
EVT-0060514,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0134,2026-08-10 17:49:17,True,False,
EVT-0060515,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0106,2026-08-10 17:49:44,True,False,
EVT-0060517,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0214,2026-08-10 17:49:45,True,False,
EVT-0037765,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0130,2026-08-10 17:50:55,True,False,
EVT-0015103,AP-01,Main Entrance,ZN-06,low,EMP-0087,2026-08-10 17:51:12,True,False,
EVT-0073735,AP-05,Executive Wing Door,ZN-08,medium,EMP-0148,2026-08-10 17:51:36,True,False,
EVT-0060520,AP-03,Open Office Floor 2 Door,ZN-02,low,EMP-0094,2026-08-10 17:51:38,True,False,
EVT-0037764,AP-02,Open Office Floor 1 Door,ZN-01,low,EMP-0158,2026-08-10 17:51:39,True,False,
