cycle,temp_stage1_c,temp_stage2_c,temp_stage3_c,pressure_kpa,vibration_index,flow_rate,efficiency_ratio,bleed_load,true_rul_cycles,asset_id
61,642.56,1593.06,1402.86,553.74,47.37,521.91,8.4315,23.3048,125,AST-TRAIN-068
62,642.61,1592.93,1412.04,553.49,47.45,521.7,8.4441,23.3056,125,AST-TRAIN-068
63,642.83,1584.61,1420.38,552.99,47.52,521.22,8.4762,23.3881,125,AST-TRAIN-068
64,642.36,1593.08,1407.7,554.61,47.47,521.84,8.4556,23.3019,125,AST-TRAIN-068
65,643.03,1592.83,1406.89,553.59,47.47,521.35,8.4158,23.3618,125,AST-TRAIN-068
66,642.41,1589.48,1407.0,553.95,47.58,521.43,8.4315,23.2242,125,AST-TRAIN-068
67,642.97,1590.29,1400.02,553.46,47.66,521.56,8.424,23.336,125,AST-TRAIN-068
68,642.27,1590.24,1415.01,552.91,47.57,521.52,8.4352,23.25,125,AST-TRAIN-068
69,643.08,1586.99,1403.83,552.96,47.49,522.02,8.4571,23.3981,125,AST-TRAIN-068
70,642.46,1586.8,1407.66,554.21,47.27,521.8,8.4176,23.333,125,AST-TRAIN-068
71,643.29,1592.88,1403.79,554.06,47.61,521.46,8.4057,23.2672,125,AST-TRAIN-068
72,642.51,1593.37,1408.71,553.61,47.4,521.4,8.4127,23.2958,125,AST-TRAIN-068
73,642.22,1588.26,1409.44,552.99,47.59,521.44,8.4414,23.2504,125,AST-TRAIN-068
74,642.96,1589.26,1416.0,552.83,47.52,522.15,8.4416,23.2726,125,AST-TRAIN-068
75,642.46,1591.72,1413.19,553.02,47.58,521.58,8.4842,23.2257,124,AST-TRAIN-068
76,642.38,1587.56,1405.58,552.69,47.52,521.2,8.453,23.2125,123,AST-TRAIN-068
77,642.94,1592.07,1406.05,553.99,47.69,521.62,8.3916,23.2731,122,AST-TRAIN-068
78,642.67,1596.91,1404.32,553.52,47.45,521.79,8.4038,23.2785,121,AST-TRAIN-068
79,642.13,1586.41,1406.53,553.44,47.24,521.63,8.4481,23.324,120,AST-TRAIN-068
80,642.47,1583.95,1400.18,553.47,47.55,521.3,8.4431,23.3171,119,AST-TRAIN-068
81,642.84,1587.13,1405.45,552.98,47.57,521.89,8.4455,23.2581,118,AST-TRAIN-068
82,642.38,1587.56,1406.47,553.31,47.37,521.29,8.4406,23.3165,117,AST-TRAIN-068
83,642.79,1594.49,1402.52,553.7,47.55,521.36,8.4291,23.3627,116,AST-TRAIN-068
84,643.02,1589.81,1412.12,554.33,47.51,520.64,8.4735,23.3139,115,AST-TRAIN-068
85,642.68,1590.88,1407.14,553.84,47.54,521.47,8.4428,23.2305,114,AST-TRAIN-068
86,642.8,1584.19,1409.63,552.6,47.49,521.61,8.4497,23.3753,113,AST-TRAIN-068
87,642.42,1589.45,1405.4,553.34,47.61,521.38,8.4454,23.2357,112,AST-TRAIN-068
88,642.55,1587.09,1406.99,553.72,47.57,520.8,8.4173,23.2136,111,AST-TRAIN-068
89,643.13,1592.9,1414.58,553.39,47.45,521.39,8.4366,23.3193,110,AST-TRAIN-068
90,642.95,1590.46,1407.99,553.49,47.58,520.66,8.43,23.3449,109,AST-TRAIN-068
91,642.64,1589.39,1407.49,553.76,47.45,521.21,8.4572,23.3315,108,AST-TRAIN-068
92,643.02,1589.08,1411.61,552.92,47.57,521.37,8.4747,23.1994,107,AST-TRAIN-068
93,642.37,1585.57,1401.32,553.64,47.27,522.26,8.452,23.198,106,AST-TRAIN-068
94,642.06,1588.41,1406.08,553.67,47.57,521.61,8.4314,23.3015,105,AST-TRAIN-068
95,641.76,1594.86,1413.12,553.38,47.4,521.48,8.4282,23.211,104,AST-TRAIN-068
96,642.84,1588.55,1410.32,553.37,47.45,521.84,8.4419,23.285,103,AST-TRAIN-068
97,642.71,1590.86,1409.85,553.61,47.6,521.73,8.435,23.3145,102,AST-TRAIN-068
98,642.76,1587.42,1411.17,553.32,47.63,521.85,8.4336,23.2354,101,AST-TRAIN-068
99,642.13,1586.34,1399.85,552.83,47.45,521.82,8.4487,23.2877,100,AST-TRAIN-068
100,642.42,1586.08,1411.82,554.26,47.5,521.18,8.4616,23.375,99,AST-TRAIN-068
101,642.52,1586.5,1409.43,553.5,47.46,521.31,8.4552,23.2836,98,AST-TRAIN-068
102,642.23,1586.12,1406.98,553.43,47.6,521.47,8.4288,23.1281,97,AST-TRAIN-068
103,642.72,1593.54,1402.8,553.69,47.47,520.99,8.4248,23.3068,96,AST-TRAIN-068
104,642.74,1593.31,1411.92,553.47,47.53,521.2,8.457,23.3644,95,AST-TRAIN-068
105,642.82,1589.38,1413.14,553.09,47.53,521.24,8.4324,23.3904,94,AST-TRAIN-068
106,642.81,1588.65,1409.05,553.74,47.56,521.66,8.465,23.2625,93,AST-TRAIN-068
107,642.62,1593.35,1407.06,553.25,47.53,521.2,8.4209,23.3199,92,AST-TRAIN-068
108,642.67,1588.96,1411.48,553.03,47.52,521.32,8.4553,23.2257,91,AST-TRAIN-068
109,642.72,1585.16,1410.9,553.39,47.54,521.79,8.438,23.2189,90,AST-TRAIN-068
110,642.45,1592.66,1415.97,553.11,47.52,521.24,8.4586,23.2826,89,AST-TRAIN-068
111,642.69,1594.49,1415.61,553.11,47.5,520.96,8.4563,23.3189,88,AST-TRAIN-068
112,642.92,1589.1,1407.88,553.49,47.54,521.55,8.4388,23.2873,87,AST-TRAIN-068
113,642.51,1583.97,1409.87,554.08,47.62,521.23,8.4295,23.1445,86,AST-TRAIN-068
114,642.7,1588.71,1410.77,552.67,47.58,521.24,8.4364,23.1313,85,AST-TRAIN-068
115,642.42,1583.89,1411.2,552.9,47.71,521.6,8.4695,23.2846,84,AST-TRAIN-068
116,642.46,1589.72,1408.78,552.57,47.46,521.59,8.4458,23.2083,83,AST-TRAIN-068
117,642.81,1585.78,1410.18,553.49,47.6,521.76,8.4445,23.3389,82,AST-TRAIN-068
118,642.92,1586.93,1407.26,552.87,47.51,520.96,8.4925,23.337,81,AST-TRAIN-068
119,643.42,1586.39,1402.63,552.94,47.48,521.64,8.4436,23.2516,80,AST-TRAIN-068
120,642.1,1584.66,1414.08,553.11,47.69,521.36,8.4275,23.2499,79,AST-TRAIN-068
121,642.38,1596.44,1407.18,553.2,47.57,521.57,8.4827,23.2945,78,AST-TRAIN-068
122,642.79,1587.47,1411.54,553.42,47.34,521.44,8.4399,23.2042,77,AST-TRAIN-068
123,642.64,1584.43,1413.96,552.93,47.41,521.1,8.4464,23.3225,76,AST-TRAIN-068
124,643.13,1590.06,1414.61,552.88,47.77,520.48,8.4731,23.3148,75,AST-TRAIN-068
125,642.74,1590.03,1409.76,553.32,47.5,521.16,8.4722,23.2933,74,AST-TRAIN-068
126,642.82,1594.96,1416.0,553.62,47.72,521.31,8.4372,23.3061,73,AST-TRAIN-068
127,642.97,1586.22,1418.29,552.44,47.64,521.52,8.436,23.2747,72,AST-TRAIN-068
128,642.53,1586.84,1414.89,553.42,47.51,521.07,8.4708,23.2122,71,AST-TRAIN-068
129,642.48,1588.75,1416.49,552.3,47.68,520.95,8.4533,23.16,70,AST-TRAIN-068
130,642.83,1592.31,1405.26,553.09,47.61,521.48,8.4446,23.359,69,AST-TRAIN-068
131,643.25,1588.15,1408.54,552.98,47.61,521.32,8.4601,23.2423,68,AST-TRAIN-068
132,643.03,1590.87,1412.38,552.73,47.47,521.82,8.4572,23.2744,67,AST-TRAIN-068
133,643.06,1596.81,1408.67,553.27,47.65,520.98,8.4511,23.4225,66,AST-TRAIN-068
134,642.64,1586.29,1412.43,553.03,47.74,521.16,8.4353,23.2738,65,AST-TRAIN-068
135,643.14,1593.72,1410.76,552.92,47.68,521.31,8.4203,23.1999,64,AST-TRAIN-068
136,643.2,1594.74,1413.89,553.18,47.59,521.28,8.474,23.1852,63,AST-TRAIN-068
137,642.92,1598.82,1413.64,552.37,47.63,521.66,8.4422,23.2812,62,AST-TRAIN-068
138,642.68,1592.53,1418.13,553.13,47.77,520.93,8.4598,23.2376,61,AST-TRAIN-068
139,643.26,1587.58,1415.41,553.6,47.44,520.99,8.471,23.2206,60,AST-TRAIN-068
140,643.05,1587.74,1412.44,553.35,47.6,521.75,8.4587,23.1217,59,AST-TRAIN-068
141,642.79,1588.35,1410.54,553.24,47.75,521.2,8.4271,23.3622,58,AST-TRAIN-068
142,642.99,1587.2,1410.23,553.17,47.68,521.22,8.436,23.3187,57,AST-TRAIN-068
143,642.97,1597.63,1415.83,552.81,47.76,520.57,8.4619,23.1373,56,AST-TRAIN-068
144,642.48,1594.57,1414.06,553.01,47.71,520.87,8.4841,23.2667,55,AST-TRAIN-068
145,642.77,1593.85,1416.73,553.11,47.58,521.22,8.4569,23.2507,54,AST-TRAIN-068
146,642.95,1591.57,1408.19,552.15,47.85,520.99,8.4628,23.1018,53,AST-TRAIN-068
147,642.51,1587.22,1406.41,553.22,47.9,521.61,8.4233,23.2362,52,AST-TRAIN-068
148,642.54,1599.19,1412.54,553.06,47.58,520.77,8.4509,23.1724,51,AST-TRAIN-068
149,642.6,1590.77,1413.57,553.62,47.61,521.27,8.4919,23.2175,50,AST-TRAIN-068
150,642.54,1598.49,1405.79,552.96,47.85,521.37,8.4689,23.0625,49,AST-TRAIN-068
151,643.01,1596.73,1416.46,552.67,47.58,520.91,8.4852,23.2455,48,AST-TRAIN-068
152,643.56,1596.76,1414.95,553.32,47.69,520.98,8.4638,23.2182,47,AST-TRAIN-068
153,643.2,1592.85,1414.54,552.84,47.61,521.46,8.4116,23.2545,46,AST-TRAIN-068
154,642.99,1603.21,1412.99,552.8,47.66,520.7,8.5085,23.2838,45,AST-TRAIN-068
155,643.15,1597.08,1419.45,553.29,47.68,521.15,8.447,23.2754,44,AST-TRAIN-068
156,643.51,1597.49,1418.19,552.46,47.87,520.47,8.4469,23.2617,43,AST-TRAIN-068
157,642.84,1596.18,1417.33,554.08,47.74,520.97,8.4704,23.1663,42,AST-TRAIN-068
158,643.31,1598.51,1423.15,552.92,47.69,520.78,8.4584,23.2099,41,AST-TRAIN-068
159,643.21,1596.99,1408.98,553.17,47.66,521.08,8.4716,23.3332,40,AST-TRAIN-068
160,643.46,1597.81,1417.61,552.72,47.7,520.8,8.4723,23.0927,39,AST-TRAIN-068
161,642.77,1598.47,1425.22,552.51,47.96,521.02,8.4385,23.2859,38,AST-TRAIN-068
162,642.95,1597.99,1415.49,553.21,47.98,520.66,8.5096,23.2143,37,AST-TRAIN-068
163,642.71,1591.85,1412.91,552.51,47.86,519.98,8.4543,23.1931,36,AST-TRAIN-068
164,643.21,1593.4,1421.24,553.21,47.71,520.68,8.4309,23.1595,35,AST-TRAIN-068
165,643.03,1593.99,1414.63,553.33,47.7,520.95,8.4872,23.2104,34,AST-TRAIN-068
166,643.5,1587.86,1414.2,552.68,47.77,520.8,8.4658,23.2182,33,AST-TRAIN-068
167,643.57,1598.94,1418.0,552.41,47.59,520.76,8.4886,23.256,32,AST-TRAIN-068
168,642.86,1598.35,1426.45,552.03,47.69,521.2,8.466,23.2538,31,AST-TRAIN-068
169,643.79,1601.08,1417.88,552.93,47.55,520.29,8.4487,23.0898,30,AST-TRAIN-068
170,643.01,1595.7,1417.87,552.6,47.72,521.02,8.5002,23.155,29,AST-TRAIN-068
171,642.88,1594.03,1417.09,552.11,47.62,520.98,8.4836,23.0947,28,AST-TRAIN-068
172,642.86,1596.64,1416.84,552.62,47.97,520.79,8.4869,23.2697,27,AST-TRAIN-068
173,643.3,1593.78,1418.89,552.98,47.74,520.56,8.5146,23.1869,26,AST-TRAIN-068
174,643.1,1600.09,1420.91,552.55,47.76,520.75,8.4999,23.1441,25,AST-TRAIN-068
175,643.23,1599.6,1419.41,551.46,47.72,521.26,8.4752,23.2203,24,AST-TRAIN-068
176,643.12,1596.07,1423.26,552.1,47.85,520.86,8.4703,23.1056,23,AST-TRAIN-068
177,643.03,1597.77,1424.59,552.59,47.72,520.63,8.4948,23.2355,22,AST-TRAIN-068
178,643.11,1596.99,1419.61,551.86,47.9,520.68,8.5144,23.0959,21,AST-TRAIN-068
179,643.1,1596.49,1427.75,552.78,47.96,520.16,8.5057,23.0613,20,AST-TRAIN-068
180,643.07,1602.36,1416.16,552.14,47.88,520.6,8.4941,23.1611,19,AST-TRAIN-068
181,643.29,1592.47,1421.84,551.84,48.08,520.16,8.4817,23.1366,18,AST-TRAIN-068
182,643.23,1599.62,1412.31,552.14,47.81,520.53,8.4785,23.184,17,AST-TRAIN-068
183,643.86,1596.02,1423.96,552.46,47.93,520.58,8.5036,23.064,16,AST-TRAIN-068
184,643.62,1596.68,1427.77,552.58,47.77,519.79,8.5409,23.1706,15,AST-TRAIN-068
185,643.34,1597.92,1423.39,551.75,47.79,520.21,8.5232,23.1314,14,AST-TRAIN-068
186,643.72,1602.32,1421.26,552.61,47.89,520.17,8.5008,23.11,13,AST-TRAIN-068
187,643.94,1608.22,1420.22,551.99,47.9,520.9,8.4587,23.0604,12,AST-TRAIN-068
188,643.73,1603.63,1433.65,551.99,48.07,520.5,8.5214,23.2017,11,AST-TRAIN-068
189,643.85,1607.81,1421.73,552.24,48.14,520.69,8.4776,23.1627,10,AST-TRAIN-068
190,643.79,1596.92,1429.45,552.93,47.94,520.4,8.5098,23.1143,9,AST-TRAIN-068
191,643.57,1606.71,1421.81,552.1,47.99,520.06,8.5127,23.0998,8,AST-TRAIN-068
192,643.36,1597.02,1432.07,551.68,47.81,520.66,8.4559,22.9872,7,AST-TRAIN-068
193,643.35,1599.87,1421.07,552.12,48.05,520.35,8.5158,23.1071,6,AST-TRAIN-068
194,643.4,1604.79,1430.98,552.23,48.13,520.42,8.5249,23.0805,5,AST-TRAIN-068
195,643.49,1602.36,1423.14,552.14,48.07,520.48,8.5257,23.0226,4,AST-TRAIN-068
196,643.74,1604.93,1428.54,551.85,48.12,520.43,8.5285,23.1495,3,AST-TRAIN-068
197,643.83,1593.46,1427.03,551.44,48.41,520.2,8.4921,23.095,2,AST-TRAIN-068
198,643.88,1614.72,1428.79,552.04,48.16,519.98,8.5263,23.08,1,AST-TRAIN-068
199,643.88,1609.59,1430.17,551.47,48.16,519.72,8.5196,23.0888,0,AST-TRAIN-068
1,641.96,1587.1,1400.65,553.68,47.34,522.03,8.4094,23.4081,125,AST-TRAIN-069
2,641.5,1594.24,1401.54,554.22,47.26,522.08,8.4172,23.4189,125,AST-TRAIN-069
3,642.73,1585.41,1405.22,554.11,47.35,522.05,8.3869,23.3756,125,AST-TRAIN-069
4,642.0,1586.57,1408.44,553.84,47.35,521.63,8.389,23.2744,125,AST-TRAIN-069
5,642.37,1582.6,1403.07,554.0,47.34,522.31,8.4042,23.3195,125,AST-TRAIN-069
6,642.66,1586.89,1399.12,554.06,47.39,521.97,8.3786,23.469,125,AST-TRAIN-069
7,641.86,1581.58,1399.02,553.9,47.3,522.14,8.414,23.3916,125,AST-TRAIN-069
8,642.24,1581.77,1402.42,554.48,47.39,522.21,8.4132,23.4313,125,AST-TRAIN-069
9,642.53,1582.27,1399.12,553.57,47.5,522.66,8.4297,23.3284,125,AST-TRAIN-069
10,642.2,1586.82,1405.68,553.92,47.42,522.31,8.4457,23.3153,125,AST-TRAIN-069
11,642.5,1594.77,1406.42,554.17,47.43,522.29,8.4304,23.4431,125,AST-TRAIN-069
12,642.22,1588.72,1399.64,553.62,47.31,522.23,8.4514,23.2182,125,AST-TRAIN-069
13,642.34,1589.66,1398.65,553.81,47.35,521.6,8.4058,23.4015,125,AST-TRAIN-069
14,642.17,1591.26,1402.76,553.88,47.18,521.53,8.4368,23.3457,125,AST-TRAIN-069
15,642.06,1585.51,1404.58,553.62,47.47,521.72,8.4268,23.3993,125,AST-TRAIN-069
16,642.51,1583.93,1406.63,553.9,47.29,522.37,8.4132,23.3434,125,AST-TRAIN-069
17,642.09,1586.48,1402.52,554.32,47.27,522.14,8.4084,23.521,125,AST-TRAIN-069
18,642.63,1593.01,1398.91,554.41,47.33,521.94,8.4055,23.424,125,AST-TRAIN-069
19,642.48,1583.71,1402.07,554.34,47.41,521.54,8.4271,23.4281,125,AST-TRAIN-069
20,642.95,1580.85,1401.35,553.46,47.41,522.3,8.3883,23.4506,125,AST-TRAIN-069
21,642.61,1582.64,1400.83,554.47,47.31,521.45,8.4128,23.2773,125,AST-TRAIN-069
22,642.47,1583.51,1408.57,553.72,47.3,522.15,8.4106,23.392,125,AST-TRAIN-069
23,641.96,1587.87,1398.51,553.85,47.21,522.08,8.4135,23.243,125,AST-TRAIN-069
24,642.03,1594.35,1404.97,553.7,47.25,521.44,8.406,23.4064,125,AST-TRAIN-069
25,642.98,1582.81,1402.96,553.52,47.3,521.81,8.3933,23.4213,125,AST-TRAIN-069
26,643.05,1582.02,1401.56,553.55,47.4,521.81,8.4684,23.4005,125,AST-TRAIN-069
27,642.46,1589.72,1397.94,553.9,47.24,521.82,8.4161,23.4205,125,AST-TRAIN-069
28,642.39,1583.78,1397.51,555.41,47.39,521.73,8.3993,23.4389,125,AST-TRAIN-069
29,642.02,1591.48,1403.56,553.71,47.3,522.26,8.4371,23.4161,125,AST-TRAIN-069
30,642.11,1596.64,1401.98,554.4,47.44,521.7,8.4127,23.4085,125,AST-TRAIN-069
31,641.76,1585.94,1403.47,553.86,47.21,521.91,8.4403,23.3638,125,AST-TRAIN-069
32,642.54,1583.83,1396.26,553.75,47.27,521.63,8.4476,23.3449,125,AST-TRAIN-069
33,642.39,1586.62,1396.31,554.17,47.11,521.76,8.424,23.4213,125,AST-TRAIN-069
34,642.26,1587.22,1402.87,553.68,47.61,521.8,8.4184,23.274,125,AST-TRAIN-069
35,642.5,1588.12,1406.54,553.92,47.2,522.25,8.4128,23.4004,125,AST-TRAIN-069
36,642.96,1584.06,1400.27,553.08,47.24,522.36,8.3762,23.4458,125,AST-TRAIN-069
37,642.27,1586.96,1403.9,554.55,47.41,522.19,8.3834,23.3384,125,AST-TRAIN-069
38,642.14,1585.48,1393.38,553.79,47.34,521.73,8.3927,23.423,125,AST-TRAIN-069
39,642.94,1594.9,1403.49,553.69,47.16,521.75,8.4023,23.3212,125,AST-TRAIN-069
40,642.37,1579.66,1395.23,554.98,47.36,522.49,8.3953,23.272,125,AST-TRAIN-069
41,642.81,1583.15,1403.22,554.22,47.22,522.5,8.4235,23.4194,125,AST-TRAIN-069
42,642.56,1588.95,1393.94,553.92,47.41,522.24,8.4167,23.3479,125,AST-TRAIN-069
43,642.48,1590.83,1406.74,553.36,47.32,522.04,8.395,23.2502,125,AST-TRAIN-069
44,642.08,1590.48,1402.63,553.59,47.36,522.08,8.4196,23.3222,125,AST-TRAIN-069
45,642.33,1589.66,1408.84,554.52,47.44,521.67,8.3736,23.2566,125,AST-TRAIN-069
46,642.07,1590.88,1400.68,553.96,47.15,522.43,8.4282,23.3222,125,AST-TRAIN-069
47,642.42,1583.93,1400.96,553.83,47.17,522.24,8.4111,23.454,125,AST-TRAIN-069
48,642.22,1583.95,1394.68,553.84,47.29,522.1,8.4212,23.4226,125,AST-TRAIN-069
49,642.22,1586.24,1401.05,554.35,47.43,522.43,8.4092,23.4848,125,AST-TRAIN-069
50,642.7,1589.78,1409.53,554.36,47.41,521.93,8.4397,23.4748,125,AST-TRAIN-069
51,642.01,1590.52,1413.52,553.49,47.37,521.82,8.4209,23.369,125,AST-TRAIN-069
52,641.95,1582.78,1400.49,553.32,47.37,522.11,8.4009,23.2139,125,AST-TRAIN-069
53,642.44,1590.73,1402.65,553.61,47.32,521.61,8.3999,23.3389,125,AST-TRAIN-069
54,642.22,1592.65,1399.91,554.06,47.44,522.23,8.4224,23.4411,125,AST-TRAIN-069
55,642.31,1589.02,1403.57,553.39,47.22,522.0,8.4422,23.4376,125,AST-TRAIN-069
56,642.2,1581.45,1404.68,553.56,47.34,522.03,8.3976,23.4773,125,AST-TRAIN-069
57,642.68,1593.8,1405.01,553.22,47.43,521.24,8.4233,23.2959,125,AST-TRAIN-069
58,642.25,1591.74,1400.35,554.18,47.39,522.04,8.4449,23.4445,125,AST-TRAIN-069
59,642.43,1591.48,1399.67,553.6,47.41,522.12,8.4002,23.4055,125,AST-TRAIN-069
60,642.67,1591.24,1404.78,554.13,47.34,521.85,8.424,23.3268,125,AST-TRAIN-069
61,642.6,1589.87,1401.64,553.65,47.33,522.03,8.4468,23.2911,125,AST-TRAIN-069
62,641.99,1587.1,1402.55,553.73,47.31,521.75,8.4194,23.3303,125,AST-TRAIN-069
63,642.42,1588.23,1407.13,554.05,47.31,522.24,8.3737,23.3459,125,AST-TRAIN-069
64,641.78,1583.57,1403.32,554.73,47.37,521.62,8.4115,23.4353,125,AST-TRAIN-069
65,642.41,1585.43,1404.72,553.88,47.33,522.06,8.3668,23.3167,125,AST-TRAIN-069
66,643.04,1585.75,1402.42,554.22,47.33,522.02,8.404,23.3391,125,AST-TRAIN-069
67,642.61,1589.15,1405.42,554.73,47.32,521.63,8.3821,23.3232,125,AST-TRAIN-069
68,642.52,1588.22,1403.38,553.93,47.27,522.47,8.4487,23.3992,125,AST-TRAIN-069
69,642.49,1588.58,1402.21,554.03,47.21,521.97,8.4226,23.3736,125,AST-TRAIN-069
70,642.1,1587.68,1398.62,553.66,47.46,521.39,8.4369,23.2777,125,AST-TRAIN-069
71,642.32,1590.15,1394.47,553.47,47.33,521.78,8.3838,23.4252,125,AST-TRAIN-069
72,642.49,1592.29,1397.55,554.04,47.15,522.12,8.4723,23.3514,125,AST-TRAIN-069
73,642.78,1588.97,1397.19,553.97,47.31,522.25,8.4148,23.3846,125,AST-TRAIN-069
74,641.82,1585.45,1396.86,553.64,47.39,521.9,8.4142,23.3615,125,AST-TRAIN-069
75,641.93,1584.1,1393.68,553.75,47.36,522.24,8.4274,23.4059,125,AST-TRAIN-069
76,642.15,1588.26,1403.48,554.04,47.21,522.14,8.396,23.3337,125,AST-TRAIN-069
77,642.26,1581.31,1397.67,554.36,47.37,522.26,8.4086,23.3905,125,AST-TRAIN-069
78,642.65,1581.02,1402.1,554.07,47.33,522.13,8.3867,23.4632,125,AST-TRAIN-069
79,642.33,1590.07,1400.89,553.88,47.26,522.24,8.4246,23.3784,125,AST-TRAIN-069
80,641.95,1588.83,1402.95,554.36,47.37,522.0,8.4196,23.3386,125,AST-TRAIN-069
81,642.7,1589.94,1410.19,554.13,47.38,522.5,8.4154,23.3222,125,AST-TRAIN-069
82,642.46,1582.8,1400.87,554.14,47.42,522.06,8.4148,23.3736,125,AST-TRAIN-069
83,642.18,1590.51,1402.62,554.16,47.35,522.14,8.4277,23.3795,125,AST-TRAIN-069
84,642.48,1587.83,1411.14,553.84,47.28,522.2,8.3994,23.4059,125,AST-TRAIN-069
85,642.81,1588.16,1403.4,553.54,47.39,521.82,8.4113,23.4197,125,AST-TRAIN-069
86,642.23,1588.23,1397.46,553.79,47.31,521.64,8.4236,23.3077,125,AST-TRAIN-069
87,642.3,1595.34,1405.94,554.01,47.22,521.74,8.4021,23.335,125,AST-TRAIN-069
88,642.75,1586.48,1397.49,554.44,47.28,521.98,8.3784,23.3965,125,AST-TRAIN-069
89,642.5,1590.07,1400.68,554.1,47.51,521.8,8.4236,23.2684,125,AST-TRAIN-069
90,642.29,1589.44,1400.74,554.05,47.29,522.03,8.3973,23.3596,125,AST-TRAIN-069
91,642.95,1588.38,1402.11,553.81,47.44,522.15,8.4392,23.4327,125,AST-TRAIN-069
92,642.49,1583.11,1402.98,553.51,47.38,522.25,8.4064,23.2896,125,AST-TRAIN-069
93,642.42,1590.25,1404.13,553.73,47.46,522.03,8.4407,23.3355,125,AST-TRAIN-069
94,642.23,1587.91,1407.16,554.38,47.35,522.02,8.4041,23.4327,125,AST-TRAIN-069
95,642.7,1586.28,1410.86,553.12,47.34,522.0,8.4283,23.314,125,AST-TRAIN-069
96,642.35,1583.22,1397.91,553.21,47.35,521.78,8.3991,23.2473,125,AST-TRAIN-069
97,642.27,1587.87,1406.05,553.68,47.35,521.8,8.3872,23.4463,125,AST-TRAIN-069
98,642.71,1582.37,1405.4,553.82,47.56,521.96,8.4307,23.3394,125,AST-TRAIN-069
99,642.65,1585.79,1402.46,553.89,47.34,521.93,8.4172,23.4417,125,AST-TRAIN-069
100,642.14,1585.79,1401.43,554.21,47.39,521.74,8.4533,23.3111,125,AST-TRAIN-069
101,642.26,1589.04,1402.74,554.83,47.37,522.02,8.4682,23.4186,125,AST-TRAIN-069
102,642.4,1580.86,1408.9,553.63,47.4,521.48,8.418,23.3209,125,AST-TRAIN-069
103,642.82,1590.71,1402.73,554.17,47.45,522.03,8.4634,23.3319,125,AST-TRAIN-069
104,641.95,1583.69,1406.33,554.34,47.55,521.75,8.398,23.3785,125,AST-TRAIN-069
105,642.46,1583.49,1401.41,554.13,47.32,521.4,8.4414,23.4095,125,AST-TRAIN-069
106,642.6,1592.78,1405.4,554.08,47.23,522.03,8.437,23.2928,125,AST-TRAIN-069
107,642.06,1581.32,1403.28,554.18,47.34,521.55,8.4116,23.41,125,AST-TRAIN-069
108,642.55,1590.72,1403.11,553.81,47.52,522.02,8.3946,23.3653,125,AST-TRAIN-069
109,642.51,1589.1,1402.85,554.03,47.29,521.86,8.4265,23.343,125,AST-TRAIN-069
110,642.21,1589.67,1397.65,554.29,47.32,521.7,8.4482,23.384,125,AST-TRAIN-069
111,641.98,1594.26,1401.35,554.03,47.34,521.9,8.3717,23.3955,125,AST-TRAIN-069
112,642.49,1595.04,1407.67,553.85,47.37,521.55,8.4099,23.3357,125,AST-TRAIN-069
113,642.88,1588.63,1413.22,553.99,47.48,522.25,8.4156,23.4319,125,AST-TRAIN-069
114,642.29,1587.98,1406.57,554.17,47.42,521.68,8.4277,23.3578,125,AST-TRAIN-069
115,642.62,1592.14,1403.66,553.28,47.4,521.99,8.3966,23.287,125,AST-TRAIN-069
116,642.19,1593.04,1401.12,553.7,47.24,522.27,8.4027,23.1733,125,AST-TRAIN-069
117,642.3,1580.92,1403.44,554.26,47.39,521.92,8.431,23.4317,125,AST-TRAIN-069
118,642.19,1586.7,1406.53,554.3,47.44,521.8,8.4094,23.3953,125,AST-TRAIN-069
119,642.48,1585.14,1405.6,553.64,47.29,521.67,8.435,23.3253,125,AST-TRAIN-069
120,642.36,1589.23,1403.27,553.82,47.45,522.08,8.4149,23.2706,125,AST-TRAIN-069
121,642.49,1586.86,1405.8,553.97,47.49,521.67,8.4424,23.3898,125,AST-TRAIN-069
122,642.4,1583.9,1395.0,554.47,47.31,521.71,8.4004,23.4376,125,AST-TRAIN-069
123,642.28,1591.99,1398.15,554.17,47.42,521.75,8.396,23.3047,125,AST-TRAIN-069
124,642.44,1585.54,1403.35,553.33,47.43,521.73,8.3903,23.2923,125,AST-TRAIN-069
125,642.67,1595.6,1411.5,554.15,47.55,521.93,8.4411,23.446,125,AST-TRAIN-069
126,642.12,1592.38,1406.71,553.34,47.17,521.46,8.4184,23.3453,125,AST-TRAIN-069
127,641.65,1587.74,1405.94,554.71,47.52,522.01,8.4416,23.3377,125,AST-TRAIN-069
128,642.34,1581.24,1399.95,554.57,47.42,522.02,8.436,23.3132,125,AST-TRAIN-069
129,642.33,1586.03,1401.7,552.89,47.51,521.76,8.4059,23.3278,125,AST-TRAIN-069
130,642.27,1584.29,1406.42,553.63,47.5,521.56,8.413,23.3508,125,AST-TRAIN-069
131,642.59,1587.82,1406.68,553.43,47.38,521.36,8.4318,23.3793,125,AST-TRAIN-069
132,642.37,1588.31,1401.39,554.13,47.24,521.8,8.441,23.3596,125,AST-TRAIN-069
133,642.78,1586.41,1398.01,553.47,47.4,521.97,8.4317,23.3191,125,AST-TRAIN-069
134,642.44,1582.76,1406.13,553.61,47.29,521.83,8.4166,23.3856,125,AST-TRAIN-069
135,642.06,1588.63,1402.66,553.91,47.35,521.93,8.4278,23.3185,125,AST-TRAIN-069
